"coder","category","item","code"
1,"type-Comparison","58_type4",true
1,"type-Cause/Effect","58_type4",false
1,"type-Global Pattern","58_type4",true
1,"type","58_type4","[{""text"":""Comparison""},{""text"":""Global Pattern""}]"
1,"industry","59_industry1","[{""text"":""Group Mention""}]"
1,"industry","59_industry2","[{""text"":""Group Mention""}]"
1,"industry","59_industry3","[{""text"":""Group Mention""}]"
1,"industry","59_industry4","[{""text"":""Cemeteries and crematories""},{""text"":""Group Mention""}]"
1,"industry","59_industry5","[{""text"":""Apparel manufacturing""},{""text"":""Bookstores and news dealers""},{""text"":""Group Mention""}]"
1,"type-Comparison","59_type1",true
1,"type-Cause/Effect","59_type1",false
1,"type-Global Pattern","59_type1",false
1,"type","59_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","59_type2",true
1,"type-Cause/Effect","59_type2",false
1,"type-Global Pattern","59_type2",false
1,"type","59_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","59_type3",true
1,"type-Cause/Effect","59_type3",false
1,"type-Global Pattern","59_type3",false
1,"type","59_type3","[{""text"":""Comparison""}]"
1,"type-Comparison","59_type4",true
1,"type-Cause/Effect","59_type4",true
1,"type-Global Pattern","59_type4",false
1,"type","59_type4","[{""text"":""Cause/Effect""},{""text"":""Comparison""}]"
1,"type-Comparison","59_type5",true
1,"type-Cause/Effect","59_type5",true
1,"type-Global Pattern","59_type5",false
1,"type","59_type5","[{""text"":""Cause/Effect""},{""text"":""Comparison""}]"
1,"industry","60_industry1","[{""text"":""Home health care services""}]"
1,"industry","60_industry2","[{""text"":""Newspaper publishers""}]"
1,"industry","60_industry3","[{""text"":""Group Mention""}]"
1,"type-Comparison","60_type1",true
1,"type-Cause/Effect","60_type1",false
1,"type-Global Pattern","60_type1",false
1,"type","60_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","60_type2",true
1,"type-Cause/Effect","60_type2",false
1,"type-Global Pattern","60_type2",false
1,"type","60_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","60_type3",true
1,"type-Cause/Effect","60_type3",false
1,"type-Global Pattern","60_type3",false
1,"type","60_type3","[{""text"":""Comparison""}]"
1,"industry","61_industry1","[{""text"":""Real estate credit""}]"
1,"industry","61_industry2","[{""text"":""Communications equipment manufacturing""}]"
1,"industry","61_industry3","[{""text"":""Aerospace product and part manufacturing""}]"
1,"type-Comparison","61_type1",true
1,"type-Cause/Effect","61_type1",false
1,"type-Global Pattern","61_type1",false
1,"type","61_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","61_type2",true
1,"type-Cause/Effect","61_type2",false
1,"type-Global Pattern","61_type2",false
1,"type","61_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","61_type3",true
1,"type-Cause/Effect","61_type3",false
1,"type-Global Pattern","61_type3",false
1,"type","61_type3","[{""text"":""Comparison""}]"
1,"industry","62_industry1","[{""text"":""Nail salons""}]"
1,"industry","62_industry2","[{""text"":""Electronic shopping and auctions""}]"
1,"industry","62_industry3","[{""text"":""Psychiatric and substance abuse hospitals""}]"
1,"industry","62_industry4","[]"
1,"industry","62_industry5","[]"
1,"type-Comparison","62_type1",true
1,"type-Cause/Effect","62_type1",false
1,"type-Global Pattern","62_type1",false
1,"type","62_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","62_type2",true
1,"type-Cause/Effect","62_type2",false
1,"type-Global Pattern","62_type2",false
1,"type","62_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","62_type3",true
1,"type-Cause/Effect","62_type3",false
1,"type-Global Pattern","62_type3",false
1,"type","62_type3","[{""text"":""Comparison""}]"
1,"type-Comparison","62_type4",true
1,"type-Cause/Effect","62_type4",false
1,"type-Global Pattern","62_type4",true
1,"type","62_type4","[{""text"":""Comparison""},{""text"":""Global Pattern""}]"
1,"type-Comparison","62_type5",true
1,"type-Cause/Effect","62_type5",false
1,"type-Global Pattern","62_type5",true
1,"type","62_type5","[{""text"":""Comparison""},{""text"":""Global Pattern""}]"
1,"industry","63_industry1","[{""text"":""Nail salons""}]"
1,"industry","63_industry2","[{""text"":""Architectural services""}]"
1,"industry","63_industry3","[{""text"":""Group Mention""}]"
1,"industry","63_industry4","[{""text"":""Services for the elderly and disabled""}]"
1,"industry","63_industry5","[{""text"":""Electronic shopping and auctions""}]"
1,"type-Comparison","63_type1",true
1,"type-Cause/Effect","63_type1",false
1,"type-Global Pattern","63_type1",false
1,"type","63_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","63_type2",true
1,"type-Cause/Effect","63_type2",false
1,"type-Global Pattern","63_type2",false
1,"type","63_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","63_type3",true
1,"type-Cause/Effect","63_type3",false
1,"type-Global Pattern","63_type3",false
1,"type","63_type3","[{""text"":""Comparison""}]"
1,"type-Comparison","63_type4",true
1,"type-Cause/Effect","63_type4",false
1,"type-Global Pattern","63_type4",false
1,"type","63_type4","[{""text"":""Comparison""}]"
1,"type-Comparison","63_type5",true
1,"type-Cause/Effect","63_type5",false
1,"type-Global Pattern","63_type5",false
1,"type","63_type5","[{""text"":""Comparison""}]"
1,"industry","64_industry1","[{""text"":""Electronic shopping and auctions""}]"
1,"industry","64_industry2","[{""text"":""Computer systems design and programming""}]"
1,"industry","64_industry3","[{""text"":""Historical sites and other similar institutions""}]"
1,"industry","64_industry4","[{""text"":""Telecommunications resellers, satellite and VoIP""}]"
1,"industry","64_industry5","[{""text"":""Offices of real estate appraisers""}]"
1,"type-Comparison","64_type1",true
1,"type-Cause/Effect","64_type1",false
1,"type-Global Pattern","64_type1",false
1,"type","64_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","64_type2",true
1,"type-Cause/Effect","64_type2",false
1,"type-Global Pattern","64_type2",false
1,"type","64_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","64_type3",true
1,"type-Cause/Effect","64_type3",false
1,"type-Global Pattern","64_type3",false
1,"type","64_type3","[{""text"":""Comparison""}]"
1,"type-Comparison","64_type4",true
1,"type-Cause/Effect","64_type4",false
1,"type-Global Pattern","64_type4",false
1,"type","64_type4","[{""text"":""Comparison""}]"
1,"type-Comparison","64_type5",true
1,"type-Cause/Effect","64_type5",false
1,"type-Global Pattern","64_type5",false
1,"type","64_type5","[{""text"":""Comparison""}]"
1,"industry","65_industry1","[{""text"":""Services for the elderly and disabled""}]"
1,"industry","65_industry2","[{""text"":""Group Mention""},{""text"":""Pet boarding, grooming and training""}]"
1,"industry","65_industry3","[{""text"":""Internet publishing, broadcasting, search""}]"
1,"industry","65_industry4","[{""text"":""Employer human resource services""}]"
1,"industry","65_industry5","[{""text"":""Bookstores and news dealers""}]"
1,"type-Comparison","65_type1",true
1,"type-Cause/Effect","65_type1",false
1,"type-Global Pattern","65_type1",false
1,"type","65_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","65_type2",true
1,"type-Cause/Effect","65_type2",false
1,"type-Global Pattern","65_type2",false
1,"type","65_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","65_type3",true
1,"type-Cause/Effect","65_type3",false
1,"type-Global Pattern","65_type3",false
1,"type","65_type3","[{""text"":""Comparison""}]"
1,"type-Comparison","65_type4",true
1,"type-Cause/Effect","65_type4",true
1,"type-Global Pattern","65_type4",false
1,"type","65_type4","[{""text"":""Cause/Effect""},{""text"":""Comparison""}]"
1,"type-Comparison","65_type5",true
1,"type-Cause/Effect","65_type5",true
1,"type-Global Pattern","65_type5",false
1,"type","65_type5","[{""text"":""Cause/Effect""},{""text"":""Comparison""}]"
1,"industry","66_industry1","[{""text"":""Architectural services""}]"
1,"industry","66_industry2","[{""text"":""Employer human resource services""}]"
1,"industry","66_industry3","[{""text"":""Credit card issuing""}]"
1,"type-Comparison","66_type1",true
1,"type-Cause/Effect","66_type1",false
1,"type-Global Pattern","66_type1",false
1,"type","66_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","66_type2",true
1,"type-Cause/Effect","66_type2",false
1,"type-Global Pattern","66_type2",false
1,"type","66_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","66_type3",true
1,"type-Cause/Effect","66_type3",false
1,"type-Global Pattern","66_type3",false
1,"type","66_type3","[{""text"":""Comparison""}]"
1,"industry","67_industry1","[{""text"":""Nail salons""}]"
1,"industry","67_industry2","[{""text"":""Laundromats and dry cleaning services""}]"
1,"industry","67_industry3","[{""text"":""Group Mention""}]"
1,"industry","67_industry4","[{""text"":""Computer and peripheral equipment manufacturing""}]"
1,"industry","67_industry5","[{""text"":""Employer human resource services""}]"
1,"type-Comparison","67_type1",true
1,"type-Cause/Effect","67_type1",false
1,"type-Global Pattern","67_type1",false
1,"type","67_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","67_type2",true
1,"type-Cause/Effect","67_type2",false
1,"type-Global Pattern","67_type2",false
1,"type","67_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","67_type3",true
1,"type-Cause/Effect","67_type3",false
1,"type-Global Pattern","67_type3",false
1,"type","67_type3","[{""text"":""Comparison""}]"
1,"type-Comparison","67_type4",true
1,"type-Cause/Effect","67_type4",false
1,"type-Global Pattern","67_type4",false
1,"type","67_type4","[{""text"":""Comparison""}]"
1,"type-Comparison","67_type5",true
1,"type-Cause/Effect","67_type5",false
1,"type-Global Pattern","67_type5",false
1,"type","67_type5","[{""text"":""Comparison""}]"
1,"industry","68_industry1","[{""text"":""Bookstores and news dealers""}]"
1,"industry","68_industry2","[{""text"":""Nail salons""}]"
1,"industry","68_industry3","[{""text"":""Software publishers""}]"
1,"industry","68_industry4","[]"
1,"industry","68_industry5","[]"
1,"type-Comparison","68_type1",true
1,"type-Cause/Effect","68_type1",false
1,"type-Global Pattern","68_type1",false
1,"type","68_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","68_type2",true
1,"type-Cause/Effect","68_type2",false
1,"type-Global Pattern","68_type2",false
1,"type","68_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","68_type3",true
1,"type-Cause/Effect","68_type3",false
1,"type-Global Pattern","68_type3",false
1,"type","68_type3","[{""text"":""Comparison""}]"
1,"type-Comparison","68_type4",true
1,"type-Cause/Effect","68_type4",false
1,"type-Global Pattern","68_type4",true
1,"type","68_type4","[{""text"":""Comparison""},{""text"":""Global Pattern""}]"
1,"type-Comparison","68_type5",true
1,"type-Cause/Effect","68_type5",false
1,"type-Global Pattern","68_type5",true
1,"type","68_type5","[{""text"":""Comparison""},{""text"":""Global Pattern""}]"
1,"industry","69_industry1","[{""text"":""Newspaper publishers""}]"
1,"industry","69_industry2","[{""text"":""Credit card issuing""}]"
1,"industry","69_industry3","[{""text"":""Psychiatric and substance abuse hospitals""}]"
1,"industry","69_industry4","[{""text"":""Nail salons""}]"
1,"industry","69_industry5","[{""text"":""Used car dealers""}]"
1,"type-Comparison","69_type1",true
1,"type-Cause/Effect","69_type1",false
1,"type-Global Pattern","69_type1",false
1,"type","69_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","69_type2",true
1,"type-Cause/Effect","69_type2",false
1,"type-Global Pattern","69_type2",false
1,"type","69_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","69_type3",true
1,"type-Cause/Effect","69_type3",false
1,"type-Global Pattern","69_type3",false
1,"type","69_type3","[{""text"":""Comparison""}]"
1,"type-Comparison","69_type4",true
1,"type-Cause/Effect","69_type4",false
1,"type-Global Pattern","69_type4",false
1,"type","69_type4","[{""text"":""Comparison""}]"
1,"type-Comparison","69_type5",true
1,"type-Cause/Effect","69_type5",false
1,"type-Global Pattern","69_type5",false
1,"type","69_type5","[{""text"":""Comparison""}]"
1,"industry","70_industry1","[{""text"":""Nail salons""}]"
1,"industry","70_industry2","[{""text"":""Group Mention""}]"
1,"industry","70_industry3","[{""text"":""Electronic shopping and auctions""}]"
1,"industry","70_industry4","[{""text"":""Offices of physicians""}]"
1,"industry","70_industry5","[{""text"":""Group Mention""}]"
1,"type-Comparison","70_type1",true
1,"type-Cause/Effect","70_type1",false
1,"type-Global Pattern","70_type1",false
1,"type","70_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","70_type2",true
1,"type-Cause/Effect","70_type2",false
1,"type-Global Pattern","70_type2",false
1,"type","70_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","70_type3",true
1,"type-Cause/Effect","70_type3",false
1,"type-Global Pattern","70_type3",false
1,"type","70_type3","[{""text"":""Comparison""}]"
1,"type-Comparison","70_type4",true
1,"type-Cause/Effect","70_type4",false
1,"type-Global Pattern","70_type4",false
1,"type","70_type4","[{""text"":""Comparison""}]"
1,"type-Comparison","70_type5",true
1,"type-Cause/Effect","70_type5",false
1,"type-Global Pattern","70_type5",false
1,"type","70_type5","[{""text"":""Comparison""}]"
1,"industry","71_industry1","[{""text"":""Group Mention""}]"
1,"industry","71_industry2","[{""text"":""Group Mention""}]"
1,"industry","71_industry3","[{""text"":""Group Mention""},{""text"":""Nail salons""}]"
1,"type-Comparison","71_type1",true
1,"type-Cause/Effect","71_type1",false
1,"type-Global Pattern","71_type1",false
1,"type","71_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","71_type2",true
1,"type-Cause/Effect","71_type2",false
1,"type-Global Pattern","71_type2",false
1,"type","71_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","71_type3",true
1,"type-Cause/Effect","71_type3",false
1,"type-Global Pattern","71_type3",false
1,"type","71_type3","[{""text"":""Comparison""}]"
1,"industry","72_industry1","[{""text"":""Group Mention""}]"
1,"industry","72_industry2","[{""text"":""Nail salons""}]"
1,"industry","72_industry3","[]"
1,"industry","72_industry4","[]"
1,"industry","72_industry5","[]"
1,"type-Comparison","72_type1",true
1,"type-Cause/Effect","72_type1",false
1,"type-Global Pattern","72_type1",false
1,"type","72_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","72_type2",true
1,"type-Cause/Effect","72_type2",false
1,"type-Global Pattern","72_type2",false
1,"type","72_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","72_type3",true
1,"type-Cause/Effect","72_type3",false
1,"type-Global Pattern","72_type3",true
1,"type","72_type3","[{""text"":""Comparison""},{""text"":""Global Pattern""}]"
1,"type-Comparison","72_type4",true
1,"type-Cause/Effect","72_type4",false
1,"type-Global Pattern","72_type4",true
1,"type","72_type4","[{""text"":""Comparison""},{""text"":""Global Pattern""}]"
1,"type-Comparison","72_type5",true
1,"type-Cause/Effect","72_type5",false
1,"type-Global Pattern","72_type5",true
1,"type","72_type5","[{""text"":""Comparison""},{""text"":""Global Pattern""}]"
1,"industry","73_industry1","[{""text"":""Land subdivision""}]"
1,"industry","73_industry2","[{""text"":""Nail salons""}]"
1,"industry","73_industry3","[{""text"":""Electronic shopping and auctions""}]"
1,"type-Comparison","73_type1",true
1,"type-Cause/Effect","73_type1",false
1,"type-Global Pattern","73_type1",false
1,"type","73_type1","[{""text"":""Comparison""}]"
1,"type-Comparison","73_type2",true
1,"type-Cause/Effect","73_type2",false
1,"type-Global Pattern","73_type2",false
1,"type","73_type2","[{""text"":""Comparison""}]"
1,"type-Comparison","73_type3",true
1,"type-Cause/Effect","73_type3",false
1,"type-Global Pattern","73_type3",false
1,"type","73_type3","[{""text"":""Comparison""}]"
1,"industry","74_industry1","[{""text"":""Electronic shopping and auctions""}]"
1,"industry","74_industry2","[{""text"":""Other professional services (translation, interpretation)""}]"
